"pID","app_num","text","title","p1group","app_order","p2final","p1initial","p1_betweenness","p1final","p2initial","word_cnt","funct","pronoun","ppron","i","we","you","shehe","they","ipron","article","verb","auxverb","past","present","future","adverb","preps","conj","negate","quant","number","swear","social","family","friend","humans","affect","posemo","negemo","anx","anger","sad","cogmech","insight","cause","discrep","tentat","certain","inhib","incl","excl","percept","see","hear","feel","bio","body","health","sexual","ingest","relativ","motion","space","time","work","achieve","leisure","home","money","relig","death","assent","nonfl","filler","r_sent.neg","r_sent.pos","r_sent.neut","Gender","Age","Edu","School","Race","Ego","SPP"
"DP578",46,"You are all alone on a desert island and must find food, water, and a way to get off the island. But are you alone??????????????????????????????","Lambi Islands",1,11,1,2,"low",2,2,25,60,8,8,0,0,8,0,0,0,12,16,12,0,12,4,0,12,12,0,4,0,0,8,0,0,0,8,0,8,0,0,8,24,4,0,4,0,8,0,8,4,0,0,0,0,8,0,0,0,8,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0.459080564,0.540919436,0.986689207,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",63,"You have to move a man around through each level, avoiding obstacles and perils so that the person does not die. I would recommend this game to my friends because its about adventure.","Little Caves",2,24,4,3,"high",3,4,33,63.64,18.18,9.09,6.06,0,3.03,0,0,9.09,6.06,9.09,9.09,0,6.06,3.03,9.09,15.15,9.09,3.03,3.03,0,0,15.15,0,3.03,6.06,9.09,6.06,3.03,3.03,0,0,24.24,0,3.03,3.03,0,0,6.06,9.09,3.03,0,0,0,0,0,0,0,0,0,9.09,3.03,6.06,0,0,0,3.03,0,0,0,3.03,0,0,0,0.598025682,0.401974318,0.200178639,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",40,"Move the worm through different obstacles so that he can safely get back to his home. I would not recommend this to others because it involves puzzles. ","Jet Worm",3,6,2,2,"high",2,3,27,62.96,25.93,11.11,3.7,0,0,7.41,0,14.81,3.7,11.11,7.41,0,7.41,3.7,7.41,11.11,7.41,3.7,0,0,0,11.11,0,0,0,3.7,3.7,0,0,0,0,22.22,0,3.7,3.7,3.7,0,7.41,0,3.7,0,0,0,0,0,0,0,0,0,7.41,3.7,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0.540255781,0.459744219,0.715610516,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",57,"Use the frog to jump rom one area to another and be able to avoid certain objects in the amount of time allotted to you. I would not recommend this app to others. ","Flexy Frogs",0,12,1,1,"high",1,2,33,57.58,12.12,6.06,3.03,0,3.03,0,0,6.06,6.06,9.09,6.06,0,3.03,3.03,0,21.21,3.03,3.03,6.06,3.03,0,3.03,0,0,0,6.06,3.03,3.03,3.03,0,0,18.18,0,3.03,3.03,0,3.03,3.03,3.03,3.03,0,0,0,0,0,0,0,0,0,12.12,3.03,6.06,3.03,0,3.03,0,0,0,0,0,0,0,0,0.410593049,0.589406951,0.139226946,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",41,"Puzzle solving and problem solving game that is about a squirrel and its nuts. You need to help him store as much nuts as possible before the time runs out. I would not recommend this to my friends because of puzzle and simplicity. ","Nuts Physics",0,1,1,1,"high",1,2,43,58.14,16.28,9.3,4.65,0,2.33,2.33,0,6.98,4.65,6.98,4.65,0,4.65,2.33,2.33,18.6,13.95,2.33,2.33,0,0,11.63,0,2.33,0,4.65,2.33,2.33,0,0,0,32.56,4.65,6.98,6.98,6.98,0,0,9.3,2.33,0,0,0,0,0,0,0,0,0,9.3,2.33,2.33,4.65,0,4.65,2.33,0,2.33,0,0,0,0,0,0.624553109,0.375446891,0.193491962,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",24,"Help your character escape dangers and perils so that it can be safely reunited with its family. I would not recommend this app to others because it involves puzzles.","Let Me Out",3,15,NA,1,"high",1,2,29,58.62,27.59,6.9,3.45,0,3.45,0,0,20.69,0,10.34,10.34,0,3.45,3.45,3.45,6.9,10.34,3.45,0,0,0,13.79,3.45,0,0,6.9,3.45,3.45,0,3.45,0,24.14,0,3.45,3.45,3.45,0,3.45,6.9,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,3.45,0,0,0,0,0,0,0.419150212,0.580849788,0.33363559,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",55,"Create your own vampire village and be able to stand the test of time from different mysterious creatures. Use puzzles and problem solving techniques too advance. I would not recommend this app for someone just yet. ","Vampire Village",1,23,1,2,"high",2,1,36,50,11.11,5.56,2.78,0,2.78,0,0,5.56,2.78,8.33,5.56,0,2.78,2.78,8.33,11.11,5.56,2.78,2.78,0,0,5.56,0,0,0,5.56,2.78,2.78,0,0,0,33.33,2.78,8.33,5.56,8.33,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,11.11,2.78,0,5.56,2.78,11.11,0,0,0,0,0,0,0,0,0.477148608,0.522851392,0.239881401,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",78,"In this space game, soar through the stars in a race against other rockets. Use your fuel sparingly, though, in case you need to get back to Earth.","Space Dust",2,18,2,3,"low",3,4,28,53.57,14.29,7.14,0,0,7.14,0,0,7.14,7.14,10.71,0,0,10.71,0,7.14,25,3.57,0,0,0,0,10.71,0,0,0,0,0,0,0,0,0,7.14,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.86,0,14.29,3.57,0,0,3.57,0,0,0,0,0,0,0,0.359107546,0.640892454,0.813063706,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",37,"Use different problem solving skills to move from one end to another so that you can move from one level to the next. I would not recommend this to another person because it is using puzzles.","Glow Worm",1,23,1,4,"high",4,1,36,61.11,13.89,5.56,2.78,0,2.78,0,0,8.33,2.78,13.89,8.33,0,11.11,2.78,2.78,16.67,5.56,2.78,5.56,5.56,0,5.56,0,0,2.78,2.78,0,2.78,0,0,0,22.22,2.78,11.11,5.56,2.78,0,0,0,2.78,0,0,0,0,0,0,0,0,0,13.89,5.56,2.78,5.56,0,5.56,0,0,0,0,0,0,0,0,0.455031096,0.544968904,0.246523314,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",1,"The monster has to consume as much waste as he possibly can before the time expires. I would not recommend this to my friends because it does have that much appeal to me. ","Waste",1,23,3,1,"high",1,3,33,72.73,21.21,12.12,9.09,0,0,3.03,0,9.09,6.06,15.15,15.15,0,12.12,3.03,0,18.18,9.09,3.03,6.06,0,0,6.06,0,3.03,0,3.03,3.03,0,0,0,0,12.12,0,3.03,3.03,3.03,0,0,0,3.03,0,0,0,0,0,0,0,0,0,6.06,0,0,6.06,0,0,0,0,0,0,0,0,0,0,0.745103945,0.254896055,0.28969589,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",64,"Navigate your way through tons of mazes in this fun game. Each level unlocks more, and soon you'll be the master of the mazes! Watch out for evil owls.","Mazes",0,18,1,1,"low",2,3,30,56.67,10,6.67,0,0,6.67,0,0,3.33,6.67,3.33,3.33,0,0,0,3.33,20,3.33,0,10,0,0,10,0,0,0,6.67,3.33,3.33,0,3.33,0,10,0,0,0,0,0,0,10,0,3.33,3.33,0,0,0,0,0,0,0,16.67,0,10,3.33,0,3.33,3.33,0,0,0,0,0,0,0,0.297183058,0.702816942,0.379964788,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",9,"Fling the fruit into the net. As you get further in the game, the net will get farther and farther away. Don't forget to account for the wind! ","Fruit Fling",2,8,1,4,"low",4,2,29,48.28,3.45,3.45,0,0,3.45,0,0,0,17.24,10.34,3.45,0,6.9,3.45,0,20.69,6.9,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,10.34,0,0,0,0,0,3.45,6.9,0,3.45,0,0,0,3.45,0,0,0,3.45,20.69,0,20.69,0,0,0,3.45,0,3.45,0,0,0,0,0,0.487255772,0.512744228,0.718099449,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",26,"It is an app about adventure and trying to use logic and puzzles to save a gofer. It looked very boring and I would not recommend it to my friends.","Save My Telly",0,19,1,2,"high",2,1,30,60,16.67,6.67,6.67,0,0,0,0,10,6.67,13.33,6.67,3.33,6.67,3.33,6.67,13.33,10,3.33,0,0,0,3.33,0,3.33,0,13.33,10,3.33,0,0,0,30,3.33,3.33,3.33,3.33,0,3.33,10,3.33,3.33,3.33,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0.812100302,0.187899698,0.012757497,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",4,"Match different color balls to their appropriate colors. Do it in a certain amount of time so that you can move onto the next level. I would not recommend this app to others. ","Droppix",3,8,1,1,"high",NA,1,33,57.58,21.21,9.09,3.03,0,3.03,0,3.03,12.12,6.06,9.09,9.09,0,6.06,3.03,3.03,15.15,3.03,3.03,3.03,0,0,6.06,0,0,0,3.03,3.03,0,0,0,0,9.09,0,0,3.03,0,3.03,0,0,3.03,6.06,6.06,0,0,0,0,0,0,0,18.18,3.03,9.09,6.06,0,0,0,0,0,0,0,0,0,0,0.312960475,0.687039525,0.194614363,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",51,"In this game, follow the clues to find the treasures hidden within the temple of doom. But look out for the evil red ball who is protecting the valuable treasures within! ","Faaalling Balls",3,25,1,4,"low",4,1,31,51.61,6.45,0,0,0,0,0,0,6.45,16.13,9.68,3.23,0,9.68,0,0,22.58,3.23,0,0,0,0,6.45,0,0,0,16.13,9.68,6.45,0,3.23,3.23,12.9,3.23,0,0,0,0,3.23,3.23,3.23,6.45,6.45,0,0,0,0,0,0,0,16.13,3.23,12.9,0,0,0,6.45,0,0,6.45,0,0,0,0,0.324237811,0.675762189,0.85531034,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",54,"In this game, race to the finish line by jumping over obstacles, eating stars, and using your powerful red hair. Watch out for oompa loompas along the way.","Safire",1,8,3,3,"low",NA,1,28,42.86,7.14,3.57,0,0,3.57,0,0,3.57,7.14,3.57,0,0,3.57,0,0,25,3.57,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,17.86,0,3.57,0,0,0,3.57,10.71,0,10.71,7.14,0,3.57,7.14,3.57,0,0,3.57,21.43,3.57,10.71,3.57,0,3.57,3.57,0,0,0,0,0,0,0,0.316562057,0.683437943,0.803057588,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",48,"Move through space and avoid certain objects in order to return to Earth safely. I would recommend this app because it involves adventure, violence and progress. ","Mazonaut",2,3,1,2,"high",2,1,26,42.31,11.54,3.85,3.85,0,0,0,0,7.69,0,3.85,3.85,0,0,3.85,0,15.38,11.54,0,0,0,0,3.85,0,0,0,15.38,11.54,3.85,3.85,0,0,26.92,0,3.85,3.85,0,3.85,7.69,7.69,0,0,0,0,0,0,0,0,0,0,19.23,3.85,7.69,3.85,0,3.85,0,0,0,0,0,0,0,0,0.346159802,0.653840198,0.514215548,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",27,"In this game, you have to deflect the ball from various objects. You have a set amount of turns to try to win the level. I would not recommend this to my friends","Deflection",3,2,1,1,"high",1,1,33,63.64,18.18,12.12,6.06,0,6.06,0,0,6.06,9.09,15.15,9.09,0,12.12,3.03,0,21.21,0,3.03,6.06,0,0,12.12,0,3.03,0,6.06,6.06,0,0,0,0,6.06,0,0,3.03,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,9.09,0,6.06,0,0,6.06,6.06,0,0,0,0,0,0,0,0.612743955,0.387256045,0.277431678,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",49,"In this game, follow the clues to find the treasures hidden within the temple of doom. But look out for the evil owl, who is protecting the valuable treasures within!","Victorian Mysteries",0,25,1,5,"low",5,1,30,53.33,6.67,0,0,0,0,0,0,6.67,16.67,10,3.33,0,10,0,0,23.33,3.33,0,0,0,0,6.67,0,0,0,16.67,10,6.67,0,3.33,3.33,13.33,3.33,0,0,0,0,3.33,3.33,3.33,3.33,3.33,0,0,0,0,0,0,0,16.67,3.33,13.33,0,0,0,3.33,0,0,6.67,0,0,0,0,0.334454835,0.665545165,0.807162192,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",34,"Use your science skills and knowledge of oxidation to prevent the orb from rusting over before it's too late. Not for people who don't like chemistry.","Rusty Orb",1,22,1,3,"low",3,1,28,46.43,10.71,3.57,0,0,3.57,0,0,7.14,3.57,3.57,0,0,3.57,0,3.57,21.43,3.57,3.57,0,0,0,10.71,0,0,3.57,0,0,0,0,0,0,17.86,3.57,3.57,0,0,0,3.57,3.57,3.57,0,0,0,0,0,0,0,0,0,10.71,0,3.57,7.14,3.57,3.57,0,0,0,0,0,0,0,0,0.750810502,0.249189498,0.229799572,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",38,"In this game, follow the clues to find the treasures hidden within the bird's nest. But look out for the evil blue bird, who is protecting the valuable treasures within!","Animal Eye",3,1,2,2,"low",2,2,31,48.39,6.45,0,0,0,0,0,0,6.45,16.13,9.68,3.23,0,9.68,0,0,19.35,3.23,0,0,0,0,6.45,0,0,0,12.9,9.68,3.23,0,3.23,0,12.9,3.23,0,0,0,0,3.23,3.23,3.23,6.45,6.45,0,0,0,0,0,0,0,16.13,3.23,12.9,0,0,0,3.23,0,0,0,0,0,0,0,0.434111252,0.565888748,0.846982421,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",44,"In this app, you must navigate the Earth's grid by using a GPS. It's hard and definitely not for people who aren't good with a sense of direction.","Enter The Grid",0,4,1,2,"low",2,2,31,51.61,12.9,3.23,0,0,3.23,0,0,9.68,9.68,6.45,3.23,0,3.23,3.23,3.23,16.13,3.23,3.23,0,0,0,9.68,0,0,3.23,6.45,6.45,0,0,0,0,22.58,3.23,3.23,3.23,0,6.45,0,6.45,3.23,3.23,0,0,3.23,0,0,0,0,0,3.23,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0.219564519,0.780435481,0.17915032,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",75,"Guide the mouse through different areas so that he can make it to his mouse house. If you do not you have to start over again. It involves problem solving skills and puzzles, so I would not recommend this app.","Mice Run",2,21,1,2,"high",2,1,40,62.5,22.5,12.5,2.5,0,5,5,0,10,2.5,15,10,0,12.5,2.5,7.5,10,10,5,0,0,0,12.5,0,0,0,2.5,0,2.5,0,0,0,22.5,2.5,5,7.5,5,0,0,2.5,7.5,0,0,0,0,0,0,0,0,0,10,0,5,5,0,5,0,2.5,0,0,0,0,0,0,0.550179641,0.449820359,0.244286012,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",2,"Place the right pieces in each and every place. If you do it right in the amount of time given, you will be able to advance to the next level. ","Red Block Puzzle",1,9,2,1,"high",1,1,30,63.33,10,6.67,0,0,6.67,0,0,3.33,10,13.33,10,3.33,3.33,3.33,0,16.67,6.67,0,13.33,0,0,6.67,0,0,0,0,0,0,0,0,0,13.33,0,0,3.33,3.33,3.33,0,6.67,3.33,0,0,0,0,0,0,0,0,0,33.33,3.33,23.33,6.67,0,6.67,0,0,0,0,0,0,0,0,0.305047369,0.694952631,0.200183733,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",62,"In this app, navigate the city by using your GPS to find the best route from place to place. Only for people with a sense of direction, otherwise don't even try.","Find Path",1,13,1,1,"low",1,1,32,53.13,6.25,3.13,0,0,3.13,0,0,3.13,9.38,6.25,0,0,6.25,0,6.25,25,3.13,0,3.13,0,0,6.25,0,0,3.13,3.13,3.13,0,0,0,0,12.5,6.25,3.13,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,6.25,0,0,0,0,0,0,0,0,0.218256875,0.781743125,0.569194873,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",42,"Using puzzles and mind games and logic, you have to solve riddles and different problems to secure the future of the circle. I would not recommend this game to my friends","Odum",2,11,1,2,"high",2,2,31,51.61,12.9,9.68,6.45,0,3.23,0,0,3.23,6.45,9.68,6.45,0,6.45,3.23,0,12.9,9.68,3.23,0,0,0,12.9,0,3.23,0,9.68,6.45,3.23,0,0,0,38.71,6.45,6.45,6.45,3.23,0,3.23,9.68,3.23,3.23,3.23,0,0,0,0,0,0,0,3.23,0,0,3.23,0,3.23,6.45,0,0,0,0,0,0,0,0.553492506,0.446507494,0.377979972,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",17,"In this game, help the bacteria and other pathogens in their war against humanity. You must make sure they find hosts so that they can reproduce and take over the world.","Atom Crusher",0,5,1,2,"low",1,1,31,58.06,22.58,12.9,0,0,3.23,0,9.68,9.68,6.45,12.9,6.45,0,9.68,3.23,3.23,12.9,9.68,0,0,0,0,22.58,0,0,3.23,6.45,3.23,3.23,0,3.23,0,19.35,3.23,3.23,3.23,0,6.45,0,6.45,0,0,0,0,0,0,0,0,0,0,12.9,0,12.9,0,0,0,3.23,0,0,0,3.23,0,0,0,0.297688314,0.702311686,0.804814251,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",18,"Move through various roads and avoid certain obstacles to be able to drive your character home safely. I would not recommend this app to others because you have to use puzzles.","Slide Road",0,5,2,1,"high",1,1,31,54.84,16.13,9.68,3.23,0,6.45,0,0,6.45,0,12.9,9.68,0,6.45,3.23,0,16.13,6.45,3.23,3.23,0,0,6.45,0,0,0,9.68,6.45,3.23,3.23,0,0,32.26,0,6.45,3.23,3.23,3.23,9.68,3.23,3.23,0,0,0,0,0,0,0,0,0,9.68,6.45,3.23,0,0,3.23,0,3.23,0,0,0,0,0,0,0.467194267,0.532805733,0.151708609,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",50,"Get the right shapes. Need to use puzzles and logic to get the right shapes into the right spaces. You are timed and it does not look very fun to play.","Shape Star",0,0,1,1,"high",1,3,31,48.39,6.45,3.23,0,0,3.23,0,0,3.23,9.68,22.58,6.45,0,22.58,0,3.23,12.9,6.45,3.23,0,0,0,3.23,0,0,0,6.45,6.45,0,0,0,0,25.81,3.23,3.23,3.23,3.23,0,0,9.68,3.23,3.23,3.23,0,0,0,0,0,0,0,25.81,0,22.58,3.23,0,0,3.23,0,0,0,0,0,0,0,0.25299341,0.74700659,0.195945345,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",77,"This game is  very simplistic and boring. This is because you have to match the red sections with the red sections and blue sections with the blue sections. Very simple, boring, and waste of time.","All Out",2,7,1,1,"high",1,1,35,54.29,8.57,2.86,0,0,2.86,0,0,5.71,8.57,8.57,8.57,0,8.57,0,5.71,11.43,11.43,0,2.86,0,0,5.71,0,0,0,5.71,0,5.71,0,0,0,17.14,0,2.86,0,0,0,0,14.29,0,11.43,11.43,0,0,0,0,0,0,0,2.86,0,0,2.86,0,0,2.86,0,0,0,0,0,0,0,0.866534218,0.133465782,0.226070667,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",12,"In this game, follow the clues to find the treasures hidden within the pyramid. First you must find the evil key, which doesn't want to be found..","Evil Key",2,20,3,3,"low",2,2,28,50,10.71,3.57,0,0,3.57,0,0,7.14,14.29,17.86,7.14,3.57,7.14,3.57,0,14.29,0,0,0,3.57,0,7.14,0,0,0,7.14,3.57,3.57,0,3.57,0,17.86,10.71,0,7.14,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,14.29,3.57,7.14,3.57,0,3.57,3.57,0,0,0,0,0,0,0,0.502066759,0.497933241,0.792906723,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",8,"Gather nuts in the amount of time given to you and be able to advance to other levels. I would not recommend this to my friends because it is not full of adventure or violence. ","Drop The Nut",0,10,2,1,"high",1,3,35,65.71,17.14,8.57,5.71,0,2.86,0,0,8.57,2.86,11.43,8.57,2.86,2.86,2.86,0,20,8.57,5.71,5.71,0,0,8.57,0,2.86,0,5.71,5.71,0,0,0,0,17.14,0,2.86,2.86,2.86,0,0,2.86,8.57,0,0,0,0,0,0,0,0,0,14.29,2.86,8.57,2.86,0,5.71,0,0,0,0,0,0,0,0,0.52642451,0.47357549,0.181595254,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",21,"Using puzzles and logic, you have to solve each and every problem or else you will fail the level. i would not recommend this to my friends because it involves problem solving and puzzles.","Pathway Game",3,16,2,2,"high",2,3,34,61.76,17.65,11.76,5.88,0,5.88,0,0,5.88,2.94,11.76,8.82,0,5.88,5.88,0,5.88,14.71,2.94,8.82,0,0,11.76,0,2.94,0,11.76,2.94,8.82,0,0,2.94,50,8.82,11.76,8.82,8.82,2.94,0,11.76,5.88,0,0,0,0,0,0,0,0,0,2.94,0,2.94,0,2.94,8.82,0,0,0,0,0,0,0,0,0.676437597,0.323562403,0.235950311,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",56,"Use this duck to solve mysteries around the world and to unlock different jewels and pleasures. I would not recommend this game to my friends because it does not seem very exciting. ","Agent Duck",0,15,2,1,"high",2,4,32,56.25,15.63,6.25,6.25,0,0,0,0,9.38,3.13,12.5,6.25,0,9.38,3.13,6.25,12.5,9.38,6.25,0,0,0,6.25,0,3.13,0,9.38,9.38,0,0,0,0,34.38,6.25,9.38,3.13,6.25,0,0,9.38,6.25,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,3.13,3.13,0,0,0,0,0,0,0,0.402932633,0.597067367,0.1422564,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",76,"In this game you have to stash as many items away as you can in the allotted time. I would not recommend this game to my friends because of it being less fun and very dull. ","Stash Dash",0,7,1,1,"high",1,3,36,75,19.44,11.11,5.56,0,5.56,0,0,8.33,2.78,11.11,11.11,0,5.56,2.78,2.78,22.22,11.11,2.78,8.33,0,0,13.89,0,2.78,0,8.33,5.56,2.78,0,0,2.78,11.11,0,2.78,2.78,0,0,0,2.78,2.78,0,0,0,0,0,0,0,0,0,11.11,0,8.33,2.78,0,0,5.56,0,0,0,0,0,0,0,0.682627172,0.317372828,0.211675509,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",60,"You have to move the rabbits out of sight in order for them to survive in this world. I would not recommend this game to my friends because it is very boring. ","Robber Rabbits",2,19,1,3,"high",NA,2,32,68.75,21.88,12.5,6.25,0,3.13,0,3.13,9.38,3.13,9.38,9.38,0,6.25,3.13,3.13,25,3.13,3.13,0,0,0,12.5,0,3.13,0,6.25,3.13,3.13,0,0,0,12.5,0,3.13,3.13,0,0,0,3.13,3.13,3.13,3.13,0,0,0,0,0,0,0,18.75,3.13,12.5,0,0,3.13,3.13,0,0,0,0,0,0,0,0.913051647,0.086948353,0.207462244,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",43,"In this Super Mario-esque game, get to the end of each level but getting mushrooms, avoiding monsters, and soaring through the clouds. Watch out for the spikey turtles!","Kinopian",2,19,5,3,"low",3,4,29,44.83,3.45,0,0,0,0,0,0,3.45,10.34,3.45,0,0,3.45,0,0,20.69,6.9,0,3.45,0,0,3.45,0,0,0,6.9,3.45,3.45,3.45,0,0,17.24,0,0,0,0,0,3.45,10.34,3.45,3.45,3.45,0,0,0,0,0,0,0,13.79,0,10.34,3.45,0,3.45,3.45,0,0,0,0,0,0,0,0.491271289,0.508728711,0.765123013,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",14,"Be able to solve different areas to solve the various puzzles in each and every level. I would not recommend this to others because it is very boring and dull. ","Crate",3,20,1,1,"high",1,3,30,66.67,13.33,3.33,3.33,0,0,0,0,10,3.33,10,10,0,3.33,3.33,3.33,13.33,10,3.33,10,0,0,0,0,0,0,6.67,0,6.67,0,0,3.33,33.33,6.67,10,3.33,3.33,3.33,0,10,3.33,0,0,0,0,0,0,0,0,0,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0.811404308,0.188595692,0.138928132,2,18,2,"Eastern University",3,0.835507012,2.91
"DP578",73,"In this game, use your physics knowledge to design the best working catapult. Adjust the settings and see how far you can sling the ball. Compete against friends!","Catapulten",0,9,1,1,"low",1,1,28,46.43,10.71,7.14,0,0,7.14,0,0,3.57,10.71,10.71,3.57,0,10.71,0,3.57,10.71,7.14,0,3.57,0,0,14.29,0,3.57,0,7.14,7.14,0,0,0,0,17.86,7.14,7.14,0,0,0,0,3.57,0,3.57,3.57,0,0,0,0,0,0,0,7.14,0,7.14,0,3.57,10.71,7.14,0,0,0,0,0,0,0,0.168039528,0.831960472,0.315352086,2,18,2,"Eastern University",3,0.835507012,2.91
"DP590",62,"Opinion: I do not remember the directions of the game. I would not recommend just yet, but I would try playing it once or twice because it seems like it has to do with a maze. ","Find Path",3,8,2,4,"low",4,2,36,72.22,16.67,8.33,8.33,0,0,0,0,8.33,8.33,19.44,13.89,0,13.89,5.56,5.56,8.33,8.33,5.56,0,5.56,0,2.78,0,0,0,2.78,2.78,0,0,0,0,33.33,5.56,2.78,5.56,8.33,0,0,2.78,13.89,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,2.78,5.56,0,0,0,0,0,0,0,0.746767658,0.253232342,0.203592831,2,19,2,"Temple",6,0.394416591,1.73
"DP590",27,"Sounds cool. Deflecting the ball and keeping it on track.  It would be cool if you used your phone to control the ball. Recommend for younger kid","Deflection",1,11,NA,4,"high",5,3,27,48.15,14.81,7.41,0,0,7.41,0,0,7.41,7.41,11.11,7.41,3.7,0,3.7,0,11.11,7.41,0,0,0,0,14.81,0,0,3.7,7.41,7.41,0,0,0,0,22.22,0,7.41,7.41,3.7,0,7.41,3.7,3.7,11.11,0,3.7,7.41,0,0,0,0,0,7.41,0,3.7,3.7,0,3.7,7.41,0,0,0,0,7.41,0,0,0.480630929,0.519369071,0.238361843,2,19,2,"Temple",6,0.394416591,1.73
"DP590",54,"Travel through levels as the angry red monster!

Opinion: I do not remember the directions of the game, but I still do not think I would play it because of the strange main character. ","Safire",0,7,1,1,"low",1,2,34,61.76,11.76,8.82,8.82,0,0,0,0,2.94,11.76,11.76,8.82,0,8.82,2.94,2.94,11.76,8.82,5.88,2.94,0,0,2.94,0,0,0,8.82,2.94,5.88,0,2.94,0,23.53,5.88,2.94,2.94,2.94,0,0,0,8.82,2.94,2.94,0,0,0,0,0,0,0,8.82,2.94,2.94,2.94,0,0,8.82,0,0,0,0,0,0,0,0.581553115,0.418446885,0.209710717,2,19,2,"Temple",6,0.394416591,1.73
"DP590",34,"Enter the world of Rusty Orb as you blast your enemies to move through different galaxies! Opinion: This game seems like it has a good concept and awesome features. ","Rusty Orb",3,18,1,2,"low",2,1,29,41.38,13.79,6.9,0,0,6.9,0,0,6.9,6.9,6.9,3.45,0,6.9,0,0,13.79,6.9,0,0,0,0,13.79,0,0,0,10.34,6.9,3.45,0,3.45,0,10.34,3.45,0,0,6.9,0,0,3.45,0,0,0,0,0,0,0,0,0,0,10.34,6.9,3.45,0,0,0,3.45,0,0,0,0,3.45,0,0,0.141271914,0.858728086,0.138937634,2,19,2,"Temple",6,0.394416591,1.73
"DP590",33,"MOOove on up through the levels!

Opinion: I do not remember the directions of the game. The title is definitely clever, but the cow theme would prevent me from downloading the app. ","Moovin Up",0,11,5,1,"low",1,4,32,59.38,6.25,6.25,6.25,0,0,0,0,0,18.75,9.38,9.38,0,6.25,3.13,3.13,15.63,3.13,3.13,0,0,0,3.13,0,0,0,6.25,6.25,0,0,0,0,21.88,3.13,0,3.13,3.13,3.13,3.13,0,6.25,0,0,0,0,0,0,0,0,0,9.38,0,9.38,0,0,0,3.13,0,0,0,0,0,0,0,0.631685962,0.368314038,0.10607132,2,19,2,"Temple",6,0.394416591,1.73
